id,componentId,componentType,currentStatus,lastCompletedProcess,nextProcess,processStatus,percentComplete,completedAt,designUrl,workstation,teamLead,dateshipped,datedelivered,componentsqft,projectId,Level,createdAt,maxHeight,maxWidth,sequence,updatedAt,weight
35f31425-579b-41c9-ba44-67006716cc44,R-2,Roof Panel,Delivered,Ship,,Complete,100,3/31/25,,,Andres,5/7/25,5/7/25,85,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
50b21a0f-f7b9-4bca-91ae-fc4c9bddc6a5,R-3,Roof Panel,Delivered,Ship,,Complete,100,3/31/25,,,Andres,5/7/25,5/7/25,120,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
2133cb90-38e6-4b01-b730-e9af95d16902,SB / LB,Beam,Delivered,Ship,,Complete,100,12/11/24,,,Andres,5/5/25,5/5/25,0,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
a607e0bd-2fc8-4f26-8d06-8cf5555868f1,SB / LB,Beam,Delivered,Ship,,Complete,100,12/11/24,,,Andres,5/5/25,5/5/25,0,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
6ccd531b-8477-4850-99e5-592f936892e2,SB / LB,Beam,Delivered,Ship,,Complete,100,12/11/24,,,Andres,5/5/25,5/5/25,0,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
357e4999-3bfa-4e17-8ca1-67ad91127a7c,W 75A,Interior Wall ,Delivered,Ship,,Complete,100,2/6/25,,,Andres,5/7/25,5/7/25,36,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
5c1cfc77-2909-4bbe-b609-745d715db42a,W- 0:41,Interior Wall ,Delivered,Ship,,Complete,100,3/10/25,,,Andres,3/19/25,3/19/25,110,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
d89d8f9a-69c2-45ed-9b92-ffdb3f36a8bc,W- 0.48,Interior Wall ,Delivered,Ship,,Complete,100,3/10/25,,,Andres,3/19/25,3/19/25,132,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
0880065a-7b4e-4541-9535-099088d56492,W- 1.13A,Interior Wall ,Delivered,Ship,,Complete,100,4/7/25,,,Andres,4/25/25,4/25/25,31,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
5f5397fe-b541-4be5-a608-9b26342fdc7c,W- 1.19A,Exterior Wall,Delivered,Ship,,Complete,100,4/11/25,,,Joel,4/25/25,4/25/25,38,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
41e086a4-cba6-4674-a3f3-e7af88d318cc,W- 1.3,Exterior Wall,Delivered,Ship,,Complete,100,4/9/25,,,Andres,4/25/25,4/25/25,165,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
bfcef111-af14-4079-b92b-ca0eecf4e933,W-.30-.30a-.30b,Interior Wall ,Delivered,Ship,,Complete,100,3/11/25,,,Josh,3/19/25,3/19/25,182,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
a97af773-e7f6-4f3a-a625-b5b4a84bf3c7,W-0;6,Interior Wall ,Delivered,Ship,,Complete,100,3/13/25,,,Adan,3/19/25,3/19/25,50,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
6dd75781-853f-4d62-a9fb-f5363cb7bc0b,W-0:40,Interior Wall ,Delivered,Ship,,Complete,100,3/10/25,,,Andres,3/19/25,3/19/25,33,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
0d2e893e-057e-4736-af79-ec3d6f709995,W-0:47,Interior Wall ,Delivered,Ship,,Complete,100,3/10/25,,,Andres,3/19/25,3/19/25,132,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
582b2d84-7808-4cd9-831f-9fc5fec63af6,W-0.10,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Josh,3/19/25,3/19/25,242,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
93556e13-7178-4bec-88e5-b742e2f37169,W-0.11,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Josh,3/19/25,3/19/25,68,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
9f3144a1-e606-4f0b-aa70-f20bc5aad75f,W-0.12,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Josh,3/19/25,3/19/25,6,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
298162d8-6aa0-4d0a-af30-3879508072e4,W-0.13,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Josh,3/19/25,3/19/25,9,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
c2422f23-5e8c-4580-b97a-b29fa589c8be,W-0.14,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Josh,3/19/25,3/19/25,66,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
3e4a3c16-366a-42fd-8577-4e81921d8a02,W-0.15,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Josh,3/19/25,3/19/25,23,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
4e90ecd0-42f0-4f67-bcea-6d8ad0343217,W-0.15A,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Adan,3/19/25,3/19/25,25,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
a18d118c-3b91-4ca2-8a35-1a1a1cf9e939,W-0.16,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Adan,3/19/25,3/19/25,30,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
d95bfaac-1199-489f-bd1f-aea1869db745,W-0.17,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Adan,3/19/25,3/19/25,70,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
fccb9b5a-4b5b-460c-988a-6805560476f1,W-0.18,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Adan,3/19/25,3/19/25,20,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
7e082a99-5237-4ae7-bc5a-fde452b84651,W-0.19,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Joel,3/19/25,3/19/25,90,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
7b754434-8391-4393-82a9-9653b4fa02ef,W-0.19a,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Joel,3/19/25,3/19/25,90,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
fee74ba0-b4f9-45eb-858e-57ad76801c6a,W-0.2,Interior Wall ,Delivered,Ship,,Complete,100,3/13/25,,,Adrian,3/19/25,3/19/25,48,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
6d416300-faa0-437c-b371-315ce42b24bf,W-0.20,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Joel,3/19/25,3/19/25,70,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
6df8854c-6bbd-49e9-baa8-8a3913c15947,W-0.22-0.22a,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Adan,3/19/25,3/19/25,107,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
31c9ccfb-6cf4-4798-813b-6c3e4a314ca2,W-0.23,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Adan,3/19/25,3/19/25,32,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
9fe6b9c7-6767-4446-b20b-f3690dc89c67,W-0.24,Interior Wall ,Delivered,Ship,,Complete,100,3/11/25,,,Adan,3/19/25,3/19/25,6,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
5c43cea3-aeae-4b41-8b6f-4bf1ee506a88,W-0.26,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Manuel,3/19/25,3/19/25,5,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
f6acafa6-1922-4cb7-bb51-0dc6c62f483b,W-0.27,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Manuel,3/19/25,3/19/25,48,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
67b9e5df-c48b-4d89-a462-6e418d043345,W-0.28,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Josh,3/19/25,3/19/25,25,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
7b308719-03c6-4537-8c2a-4a8c6a50db4e,W-0.29,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Josh,3/19/25,3/19/25,81,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
a7a62b57-a2ea-485f-86f1-60bd75956b2f,W-0.3,Interior Wall ,Delivered,Ship,,Complete,100,3/13/25,,,Adrian,3/19/25,3/19/25,65,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
8808d0a5-e3ad-4e1d-905f-4257739ca38f,W-0.31,Interior Wall ,Delivered,Ship,,Complete,100,3/11/25,,,Adan,3/19/25,3/19/25,140,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
fda2d65c-6353-4247-a9b3-eeb5c218f384,W-0.32 A,Interior Wall ,Delivered,Ship,,Complete,100,3/11/25,,,Joel,3/19/25,3/19/25,135,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
ac1fff23-9467-4b05-9a8f-46b7f1efac1a,W-0.33,Interior Wall ,Delivered,Ship,,Complete,100,3/11/25,,,Josh,3/19/25,3/19/25,88,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
66400d21-63ce-42ab-afaa-a4ed2e5dbb38,W-0.34,Interior Wall ,Delivered,Ship,,Complete,100,3/6/25,,,Joel,3/19/25,3/19/25,222,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
733f5f93-9ac1-4b33-aebd-57f77a9d086f,W-0.34A,Interior Wall ,Delivered,Ship,,Complete,100,3/7/25,,,Joel,3/19/25,3/19/25,105,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
daba1d15-4764-40f5-8a33-ebf5f3d73d18,W-0.36,Interior Wall ,Delivered,Ship,,Complete,100,3/7/25,,,Adan,3/19/25,3/19/25,65,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
e7297473-aaee-496d-be5d-c74b7b155e88,W-0.37,Interior Wall ,Delivered,Ship,,Complete,100,3/10/25,,,Adan,3/19/25,3/19/25,70,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
008e8e6b-431a-4802-a235-41455bf0bcfd,W-0.38,Interior Wall ,Delivered,Ship,,Complete,100,3/10/25,,,Manuel,3/19/25,3/19/25,20,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
9166d305-efe1-4759-b34e-e964f3267a02,W-0.4,Interior Wall ,Delivered,Ship,,Complete,100,3/13/25,,,Adan,3/19/25,3/19/25,31,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
a6023913-ed02-487b-9b66-4af407b8057d,W-0.42,Interior Wall ,Delivered,Ship,,Complete,100,3/10/25,,,Joel,3/19/25,3/19/25,16,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
e817b6c7-a69a-4474-b541-60c15afb5c70,W-0.43,Interior Wall ,Delivered,Ship,,Complete,100,3/10/25,,,Joel,3/19/25,3/19/25,60,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
88d837ca-1897-4720-aeeb-e9adc1451786,W-0.44,Interior Wall ,Delivered,Ship,,Complete,100,3/10/25,,,Joel,3/19/25,3/19/25,90,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
89b7405c-cdf2-4afb-bb22-4bab6427f0e6,W-0.45,Interior Wall ,Delivered,Ship,,Complete,100,3/10/25,,,Josh,3/19/25,3/19/25,77,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
4459c488-510a-4d5e-9f6a-4b0657910673,W-0.49,Interior Wall ,Delivered,Ship,,Complete,100,3/10/25,,,Josh,3/19/25,3/19/25,16,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
5eb5eff4-d154-49d5-bf80-9d161d6f7a0d,W-0.5.5A,Interior Wall ,Delivered,Ship,,Complete,100,3/13/25,,,Joel,3/19/25,3/19/25,333,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
e4c563a6-2d50-4162-8dc8-744f5df1d955,W-0.50,Interior Wall ,Delivered,Ship,,Complete,100,3/11/25,,,Josh,3/19/25,3/19/25,95,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
03e61f94-0af3-4eee-a9d5-199bd8e08d24,W-0.51,Interior Wall ,Delivered,Ship,,Complete,100,3/10/25,,,Joel,3/19/25,3/19/25,30,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
578a5e9a-23ac-47e1-b09e-7aad26055b7e,W-0.52,Interior Wall ,Delivered,Ship,,Complete,100,3/11/25,,,Joel,3/19/25,3/19/25,80,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
a76c5820-efc1-4382-b710-272741e99ca3,W-0.53,Interior Wall ,Delivered,Ship,,Complete,100,3/11/25,,,Andres,3/19/25,3/19/25,121,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
06bfc3d5-fc21-4957-bbb3-e16c14dbf31e,W-0.54,Interior Wall ,Delivered,Ship,,Complete,100,3/11/25,,,Joel,3/19/25,3/19/25,45,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
9fc293fa-e863-4072-94bd-177b7acea7ef,W-0.55,Interior Wall ,Delivered,Ship,,Complete,100,3/10/25,,,Joel,3/19/25,3/19/25,30,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
389c2677-70bd-4dc4-94c8-4b805b2484d1,W-0.56,Interior Wall ,Delivered,Ship,,Complete,100,3/11/25,,,Adan,3/19/25,3/19/25,20,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
be0dd43c-7816-4f1a-b83c-732651a13407,W-0.56a,Interior Wall ,Delivered,Ship,,Complete,100,3/11/25,,,Adan,3/19/25,3/19/25,20,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
ceac5d03-2b93-4565-8d89-f2ee05e06515,W-0.58,Interior Wall ,Delivered,Ship,,Complete,100,3/11/25,,,Adan,3/19/25,3/19/25,35,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
7c5cf37a-af73-4894-a3d1-e1ff8a0b7f32,W-0.59,Interior Wall ,Delivered,Ship,,Complete,100,3/11/25,,,Adan,3/19/25,3/19/25,65,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
7920e44e-c64c-4cd3-8ce3-d2f44a9117ec,W-0.59a,Interior Wall ,Delivered,Ship,,Complete,100,3/11/25,,,Adan,3/19/25,3/19/25,35,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
6913cb20-c813-41de-9d2b-995306db7aaa,W-0.60,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Joel,3/19/25,3/19/25,75,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
1dbcb3b7-d17a-4444-b2b2-0117eeeba519,W-0.7,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Adan,3/19/25,3/19/25,70,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
5e010e02-d8b5-44f9-b51a-0e6cc4c82e17,W-0.8,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Joel,3/19/25,3/19/25,9,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
467a708f-1c9e-49e3-8b83-c404fce35891,W-0.9,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Joel,3/19/25,3/19/25,130,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
3ec99a60-fec9-43f0-a8ce-27988dab1f68,W-1,Interior Wall ,Delivered,Ship,,Complete,100,1/23/25,,,Andres,5/6/25,5/6/25,162,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
b9446016-3c5d-4db2-8c62-c87c2eef848b,W-1,Exterior Wall,Delivered,Ship,,Complete,100,10/29/24,,,,2/12/25,2/12/25,170,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
f9e16b1a-510a-43c6-ade6-52ffcad72826,W-1,Exterior Wall,Delivered,Ship,,Complete,100,9/17/24,,,,11/5/24,11/5/24,162,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
158f702d-39c7-4e8a-b1b9-363cd9f9c988,W-1.1,Exterior Wall,Delivered,Ship,,Complete,100,4/7/25,,,Adrian,4/25/25,4/25/25,94,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
e3fd51a6-d5ff-4c7b-869f-60ace4bd6e78,W-1.10,Exterior Wall,Delivered,Ship,,Complete,100,4/10/25,,,Andres,4/25/25,4/25/25,97,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
30785cb7-1ba5-4709-80cb-a56580c47287,W-1.100,Interior Wall ,Delivered,Ship,,Complete,100,5/12/25,,,Joel,5/14/25,5/14/25,136,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
6145d28d-15e2-4214-8cfd-57c6ec37172f,W-1.101,Interior Wall ,Delivered,Ship,,Complete,100,5/13/25,,,Mike,5/14/25,5/14/25,48,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
fd8e329a-7a3c-447d-85a8-3bd6e1939bfb,W-1.102,Interior Wall ,Delivered,Ship,,Complete,100,5/14/25,,,Adan,5/14/25,5/14/25,155,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
c19fe57b-2209-4734-ad6b-e61ff70ae43d,W-1.103,Interior Wall ,Delivered,Ship,,Complete,100,5/12/25,,,Hayden,5/14/25,5/14/25,25,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
7c0ad3c4-ec7b-4e86-a3f7-ee4f328e738b,W-1.104,Interior Wall ,Delivered,Ship,,Complete,100,5/13/25,,,Arnold,5/14/25,5/14/25,22,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
ffcf7097-25b9-4316-a470-611b7cb2881a,W-1.106,Interior Wall ,Delivered,Ship,,Complete,100,5/13/25,,,Mike,5/14/25,5/14/25,21,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
da0f0945-416e-494b-8f4a-6dddfd86ba58,W-1.107,Interior Wall ,Delivered,Ship,,Complete,100,5/12/25,,,Andres,5/14/25,5/14/25,23,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
d55876cd-f866-4102-9288-0abfda947600,W-1.108,Interior Wall ,Delivered,Ship,,Complete,100,5/14/25,,,Adan,5/14/25,5/14/25,96,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
4d1950fb-9384-47a3-bed1-7766e18d4d93,W-1.109,Interior Wall ,Delivered,Ship,,Complete,100,5/13/25,,,Mike,5/14/25,5/14/25,23,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
d6ac7044-d7d9-4af9-82f7-f70ae15b046e,W-1.11,Exterior Wall,Delivered,Ship,,Complete,100,4/7/25,,,Adrian,4/25/25,4/25/25,19,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
024b5cc2-c678-4798-84b3-700d5d081b3c,W-1.110,Interior Wall ,Delivered,Ship,,Complete,100,5/13/25,,,Mike,5/14/25,5/14/25,93,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
9ff6ef17-55e1-4998-a842-c57ae4393fea,W-1.111,Interior Wall ,Delivered,Ship,,Complete,100,5/13/25,,,Joel,5/14/25,5/14/25,93,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
88302c9d-d223-449e-81a8-78bcc60a5c36,W-1.112,Interior Wall ,Delivered,Ship,,Complete,100,5/13/25,,,Arnold,5/14/25,5/14/25,112,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
e7c9bf47-033b-4142-b052-a09a0192e4f1,W-1.113,Interior Wall ,Delivered,Ship,,Complete,100,5/14/25,,,Mike,5/14/25,5/14/25,111,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
2145fa5d-a1a7-49ec-8924-a61ac25053ae,W-1.114,Interior Wall ,Delivered,Ship,,Complete,100,5/13/25,,,Mike,5/14/25,5/14/25,12,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
54e7f697-1e6a-4687-83cd-41fb092e91e9,W-1.115,Interior Wall ,Delivered,Ship,,Complete,100,5/13/25,,,Joel,5/14/25,5/14/25,12,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
3ed41211-7db3-43e3-8f07-4f43b66fd4fd,W-1.116,Interior Wall ,Delivered,Ship,,Complete,100,5/14/25,,,Mike,5/14/25,5/14/25,121,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
8171b956-08fb-460a-b385-9126c03b7525,W-1.117,Interior Wall ,Delivered,Ship,,Complete,100,5/13/25,,,Arnold,5/14/25,5/14/25,122,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
d9654d2d-49c1-4bcd-ac22-e9b69584f06b,W-1.118,Interior Wall ,Delivered,Ship,,Complete,100,5/13/25,,,Mike,5/14/25,5/14/25,54,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
239d6234-b343-4c66-9459-11122f7e7baf,W-1.119,Interior Wall ,Delivered,Ship,,Complete,100,5/13/25,,,Joel,5/14/25,5/14/25,54,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
64f0c774-4a02-4de3-a17e-f4235a93200b,W-1.11A,Interior Wall ,Delivered,Ship,,Complete,100,4/7/25,,,Manuel,4/25/25,4/25/25,24,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
b8390d8b-81d3-424d-91d3-b59185cbf5e0,W-1.12,Exterior Wall,Delivered,Ship,,Complete,100,4/7/25,,,Adrian,4/25/25,4/25/25,13,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
0b040c36-585b-4121-9dad-ddfd64a6e93f,W-1.13,Interior Wall ,Delivered,Ship,,Complete,100,4/7/25,,,Andres,4/25/25,4/25/25,22,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
09aa00f3-ec97-4df8-a3a6-f4520a2608c9,W-1.14,Interior Wall ,Delivered,Ship,,Complete,100,4/7/25,,,Andres,4/25/25,4/25/25,58,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
10fa924f-c5cf-4b28-a328-c92289bd6351,W-1.15,Exterior Wall,Delivered,Ship,,Complete,100,4/9/25,,,Adrian,4/25/25,4/25/25,159,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
787fcb45-2fa9-4ae1-9dd4-37d06be25f36,W-1.16,Exterior Wall,Delivered,Ship,,Complete,100,4/7/25,,,Andres,4/25/25,4/25/25,45,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
01fe0e6e-0906-48f0-b9e3-d1c53f0d2e8f,W-1.18,Exterior Wall,Delivered,Ship,,Complete,100,4/16/25,,,Adrian,4/25/25,4/25/25,16,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
9ec8661d-3deb-4b17-a450-25dbda187b56,W-1.19,Exterior Wall,Delivered,Ship,,Complete,100,4/10/25,,,Adrian,4/25/25,4/25/25,141,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
c08014a3-1be4-4131-bcdd-33eeb6365685,W-1.2,Exterior Wall,Delivered,Ship,,Complete,100,4/7/25,,,Andres,4/25/25,4/25/25,80,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
a6c1eb2f-ab56-40f4-b38e-54bf502f9294,W-1.20,Exterior Wall,Delivered,Ship,,Complete,100,4/10/25,,,Adrian,4/25/25,4/25/25,63,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
49fb699f-9825-44ed-9736-4b9072b7e4b6,W-1.21,Interior Wall ,Delivered,Ship,,Complete,100,4/17/25,,,Adrian,4/25/25,4/25/25,116,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
f5702c80-c22d-41bb-a09a-94e8b228bc73,W-1.22,Exterior Wall,Delivered,Ship,,Complete,100,4/16/25,,,Adrian,4/25/25,4/25/25,61,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
f70d08e7-4976-4389-9bfb-76fa6093d135,W-1.23,Exterior Wall,Delivered,Ship,,Complete,100,4/16/25,,,Adrian,4/25/25,4/25/25,114,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
6c3eef0f-82ba-4246-8388-41cd5533a902,W-1.24,Exterior Wall,Delivered,Ship,,Complete,100,4/18/25,,,Andres,4/25/25,4/25/25,74,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
1b4b9af0-4870-4cb8-8275-b2cd287d4384,W-1.25,Exterior Wall,Delivered,Ship,,Complete,100,4/16/25,,,Andres,4/25/25,4/25/25,60,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
85ca4236-4bd5-4aa5-8e41-fedebbce115a,W-1.26,Exterior Wall,Delivered,Ship,,Complete,100,4/18/25,,,Andres,4/25/25,4/25/25,82,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
02239129-2124-41f5-adff-dae8daa58616,W-1.27,Exterior Wall,Delivered,Ship,,Complete,100,4/17/25,,,Andres,4/25/25,4/25/25,114,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
e073f195-9295-4449-95c8-6b71e3dbdbe0,W-1.28,Exterior Wall,Delivered,Ship,,Complete,100,4/18/25,,,Adrian,4/25/25,4/25/25,53,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
28dd2586-61d3-4d5a-96d6-82bc0fd9f562,W-1.29,Interior Wall ,Delivered,Ship,,Complete,100,4/25/25,,,Adrian,5/1/25,5/1/25,208,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
dc29c87c-c5fb-425c-ba68-127ed9403f37,W-1.30,Interior Wall ,Delivered,Ship,,Complete,100,4/23/25,,,Adrian,5/1/25,5/1/25,36,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
272cb1bd-7bc9-4450-959c-88b883668299,W-1.31,Interior Wall ,Delivered,Ship,,Complete,100,4/24/25,,,Adrian,5/1/25,5/1/25,112,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
39ffb41c-e7fa-42a9-aa5d-c146d1998ef1,W-1.32,Exterior Wall,Delivered,Ship,,Complete,100,4/24/25,,,Adrian,5/1/25,5/1/25,46,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
9f5180be-47d3-46b1-aa5e-89ec20b1c11b,W-1.33,Interior Wall ,Delivered,Ship,,Complete,100,4/23/25,,,Adrian,5/1/25,5/1/25,101,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
ae8be71b-62f5-4e42-9dc0-edbe07247dea,W-1.34,Interior Wall ,Delivered,Ship,,Complete,100,4/23/25,,,Adrian,5/1/25,5/1/25,43,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
